Generation,evals,avg,std,min,max,best_one,fitness_best_one
284,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
285,346,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
286,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
287,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
288,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
289,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
290,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
291,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
292,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
293,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
294,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
295,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
296,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
297,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
298,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
299,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
300,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
301,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
302,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
303,298,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
304,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
305,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
306,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
307,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
308,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
309,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
310,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
311,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
312,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
313,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
314,300,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
315,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
316,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
317,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
318,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
319,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
320,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
321,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
322,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
323,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
324,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
325,294,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
326,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
327,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
328,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
329,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
330,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
331,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
332,304,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
333,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
334,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
335,308,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
336,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
337,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
338,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
339,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
340,336,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
341,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
342,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
343,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
344,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
345,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
346,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
347,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
348,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
349,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
350,296,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
351,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
352,300,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
353,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
354,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
355,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
356,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
357,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
358,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
359,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
360,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
361,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
362,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
363,292,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
364,298,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
365,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
366,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
367,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
368,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
369,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
370,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
371,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
372,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
373,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
374,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
375,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
376,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
