Generation,evals,avg,std,min,max,best_one,fitness_best_one
377,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
378,230,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
379,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
380,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
381,230,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
382,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
383,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
384,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
385,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
386,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
387,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
388,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
389,238,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
390,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
391,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
392,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
393,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
394,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
395,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
396,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
397,244,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
398,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
399,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
400,232,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
401,246,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
402,238,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
403,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
404,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
405,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
406,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
407,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
408,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
409,232,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
410,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
411,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
412,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
413,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
414,232,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
415,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
416,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
417,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
418,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
419,242,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
420,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
